street_address,month,city,state,zipcode,energy_type,energy_demand,latitude,longitude
CARLETON ST BRADPLY,11,Boston,Massachusetts,02116,Electric,15.0,42.34415,-71.079972
CARLETON ST BRADPLY,12,Boston,Massachusetts,02116,Electric,6.0,42.34415,-71.079972
CAUSEWAY ST,1,BOSTON,Massachusetts,02114,Electric,390.25,42.3667533,-71.0587841
CAUSEWAY ST,2,BOSTON,Massachusetts,02114,Electric,408.2,42.3667533,-71.0587841
CAUSEWAY ST,3,BOSTON,Massachusetts,02114,Electric,372.8888888888889,42.3667533,-71.0587841
CAUSEWAY ST,4,BOSTON,Massachusetts,02114,Electric,319.3333333333333,42.3667533,-71.0587841
CAUSEWAY ST,5,BOSTON,Massachusetts,02114,Electric,287.4,42.3667533,-71.0587841
CAUSEWAY ST,6,BOSTON,Massachusetts,02114,Electric,241.0,42.3667533,-71.0587841
CAUSEWAY ST,7,BOSTON,Massachusetts,02114,Electric,221.6,42.3667533,-71.0587841
CAUSEWAY ST,8,BOSTON,Massachusetts,02114,Electric,242.42857142857142,42.3667533,-71.0587841
CAUSEWAY ST,9,BOSTON,Massachusetts,02114,Electric,297.3333333333333,42.3667533,-71.0587841
CAUSEWAY ST,10,BOSTON,Massachusetts,02114,Electric,280.8333333333333,42.3667533,-71.0587841
CAUSEWAY ST,11,BOSTON,Massachusetts,02114,Electric,323.3333333333333,42.3667533,-71.0587841
CAUSEWAY ST,12,BOSTON,Massachusetts,02114,Electric,374.0,42.3667533,-71.0587841
CHELSEA ST TRLT,1,E BOSTON,Massachusetts,02128,Electric,68.33333333333333,42.370008,-71.03866
CHELSEA ST TRLT,2,E BOSTON,Massachusetts,02128,Electric,68.25,42.370008,-71.03866
CHELSEA ST TRLT,3,E BOSTON,Massachusetts,02128,Electric,69.68,42.370008,-71.03866
CHELSEA ST TRLT,4,E BOSTON,Massachusetts,02128,Electric,67.3,42.370008,-71.03866
CHELSEA ST TRLT,5,E BOSTON,Massachusetts,02128,Electric,69.2,42.370008,-71.03866
CHELSEA ST TRLT,6,E BOSTON,Massachusetts,02128,Electric,68.14285714285714,42.370008,-71.03866
CHELSEA ST TRLT,7,E BOSTON,Massachusetts,02128,Electric,69.13333333333334,42.370008,-71.03866
CHELSEA ST TRLT,8,E BOSTON,Massachusetts,02128,Electric,65.83333333333333,42.370008,-71.03866
CHELSEA ST TRLT,9,E BOSTON,Massachusetts,02128,Electric,68.92307692307692,42.370008,-71.03866
CHELSEA ST TRLT,10,E BOSTON,Massachusetts,02128,Electric,66.84615384615384,42.370008,-71.03866
CHELSEA ST TRLT,11,E BOSTON,Massachusetts,02128,Electric,70.0,42.370008,-71.03866
CHELSEA ST TRLT,12,E BOSTON,Massachusetts,02128,Electric,66.61904761904762,42.370008,-71.03866
COB-BPSDUDLEY SQ,1,Roxbury,Massachusetts,02119,Electric,,42.3251,-71.09533
COB-BPSDUDLEY SQ,2,Roxbury,Massachusetts,02119,Electric,,42.3251,-71.09533
COB-BPSDUDLEY SQ,3,Roxbury,Massachusetts,02119,Electric,,42.3251,-71.09533
COB-BPSDUDLEY SQ,4,Roxbury,Massachusetts,02119,Electric,,42.3251,-71.09533
COB-BPSDUDLEY SQ,5,Roxbury,Massachusetts,02119,Electric,,42.3251,-71.09533
COB-BPSDUDLEY SQ,6,Roxbury,Massachusetts,02119,Electric,,42.3251,-71.09533
COB-BPSDUDLEY SQ,7,Roxbury,Massachusetts,02119,Electric,,42.3251,-71.09533
COB-BPSDUDLEY SQ,8,Roxbury,Massachusetts,02119,Electric,,42.3251,-71.09533
COB-BPSDUDLEY SQ,9,Roxbury,Massachusetts,02119,Electric,,42.3251,-71.09533
COB-BPSDUDLEY SQ,10,Roxbury,Massachusetts,02119,Electric,,42.3251,-71.09533
COB-BPSDUDLEY SQ,11,Roxbury,Massachusetts,02119,Electric,,42.3251,-71.09533
COB-BPSDUDLEY SQ,12,Roxbury,Massachusetts,02119,Electric,,42.3251,-71.09533
COB-PROP MGTFANEUIL,1,Boston,Massachusetts,02109,Electric,5.0,42.3548,-71.149965
COB-PROP MGTFANEUIL,2,Boston,Massachusetts,02109,Electric,4.5,42.3548,-71.149965
COB-PROP MGTFANEUIL,3,Boston,Massachusetts,02109,Electric,8.0,42.3548,-71.149965
COB-PROP MGTFANEUIL,4,Boston,Massachusetts,02109,Electric,,42.3548,-71.149965
COB-PROP MGTFANEUIL,5,Boston,Massachusetts,02109,Electric,,42.3548,-71.149965
COB-PROP MGTFANEUIL,6,Boston,Massachusetts,02109,Electric,,42.3548,-71.149965
COB-PROP MGTFANEUIL,7,Boston,Massachusetts,02109,Electric,,42.3548,-71.149965
COB-PROP MGTFANEUIL,8,Boston,Massachusetts,02109,Electric,,42.3548,-71.149965
COB-PROP MGTFANEUIL,9,Boston,Massachusetts,02109,Electric,,42.3548,-71.149965
COB-PROP MGTFANEUIL,10,Boston,Massachusetts,02109,Electric,,42.3548,-71.149965
COB-PROP MGTFANEUIL,11,Boston,Massachusetts,02109,Electric,,42.3548,-71.149965
COB-PROP MGTFANEUIL,12,Boston,Massachusetts,02109,Electric,,42.3548,-71.149965
COB-SCHWM E ENDICOTT,7,Dorchester,Massachusetts,02121,Electric,2200.0,42.29467,-71.063282
COB-SCHWM E ENDICOTT,8,Dorchester,Massachusetts,02121,Electric,,42.29467,-71.063282
COB-SCHWM E ENDICOTT,9,Dorchester,Massachusetts,02121,Electric,1080.0,42.29467,-71.063282
COB-SCHWM E ENDICOTT,10,Dorchester,Massachusetts,02121,Electric,,42.29467,-71.063282
COB-SCHWM E ENDICOTT,11,Dorchester,Massachusetts,02121,Electric,,42.29467,-71.063282
COB-SCHWM E ENDICOTT,12,Dorchester,Massachusetts,02121,Electric,,42.29467,-71.063282
COB_ParksCassidy Plgnd,1,Boston,Massachusetts,02135,Electric,,42.35741,-71.148298
COB_ParksCassidy Plgnd,2,Boston,Massachusetts,02135,Electric,,42.35741,-71.148298
COB_ParksCassidy Plgnd,3,Boston,Massachusetts,02135,Electric,6.0,42.35741,-71.148298
COB_ParksCassidy Plgnd,4,Boston,Massachusetts,02135,Electric,,42.35741,-71.148298
COB_ParksCassidy Plgnd,5,Boston,Massachusetts,02135,Electric,,42.35741,-71.148298
COB_ParksCassidy Plgnd,6,Boston,Massachusetts,02135,Electric,,42.35741,-71.148298
COB_ParksCassidy Plgnd,7,Boston,Massachusetts,02135,Electric,4896.0,42.35741,-71.148298
COB_ParksCassidy Plgnd,8,Boston,Massachusetts,02135,Electric,4.0,42.35741,-71.148298
COB_ParksCassidy Plgnd,9,Boston,Massachusetts,02135,Electric,,42.35741,-71.148298
COB_ParksCassidy Plgnd,10,Boston,Massachusetts,02135,Electric,,42.35741,-71.148298
COB_ParksCassidy Plgnd,11,Boston,Massachusetts,02135,Electric,,42.35741,-71.148298
COB_ParksCassidy Plgnd,12,Boston,Massachusetts,02135,Electric,,42.35741,-71.148298
COLUMBIA RD @STANWOOD,1,DORCHESTER,Massachusetts,02121,Electric,8.545454545454545,42.329623,-71.052116
COLUMBIA RD @STANWOOD,2,DORCHESTER,Massachusetts,02121,Electric,9.214285714285714,42.329623,-71.052116
COLUMBIA RD @STANWOOD,3,DORCHESTER,Massachusetts,02121,Electric,7.3076923076923075,42.329623,-71.052116
COLUMBIA RD @STANWOOD,4,DORCHESTER,Massachusetts,02121,Electric,7.090909090909091,42.329623,-71.052116
COLUMBIA RD @STANWOOD,5,DORCHESTER,Massachusetts,02121,Electric,5.818181818181818,42.329623,-71.052116
COLUMBIA RD @STANWOOD,6,DORCHESTER,Massachusetts,02121,Electric,6.8,42.329623,-71.052116
COLUMBIA RD @STANWOOD,7,DORCHESTER,Massachusetts,02121,Electric,6.076923076923077,42.329623,-71.052116
COLUMBIA RD @STANWOOD,8,DORCHESTER,Massachusetts,02121,Electric,6.363636363636363,42.329623,-71.052116
COLUMBIA RD @STANWOOD,9,DORCHESTER,Massachusetts,02121,Electric,7.2727272727272725,42.329623,-71.052116
COLUMBIA RD @STANWOOD,10,DORCHESTER,Massachusetts,02121,Electric,7.3,42.329623,-71.052116
COLUMBIA RD @STANWOOD,11,DORCHESTER,Massachusetts,02121,Electric,7.7272727272727275,42.329623,-71.052116
COLUMBIA RD @STANWOOD,12,DORCHESTER,Massachusetts,02121,Electric,7.230769230769231,42.329623,-71.052116
COMMONWEALTH AVE OPP#27,1,Boston,Massachusetts,02116,Electric,1947.642857142857,42.352305,-71.077398
COMMONWEALTH AVE OPP#27,2,Boston,Massachusetts,02116,Electric,1583.5625,42.352305,-71.077398
COMMONWEALTH AVE OPP#27,3,Boston,Massachusetts,02116,Electric,1414.2857142857142,42.352305,-71.077398
COMMONWEALTH AVE OPP#27,4,Boston,Massachusetts,02116,Electric,1289.0,42.352305,-71.077398
COMMONWEALTH AVE OPP#27,5,Boston,Massachusetts,02116,Electric,1310.4166666666667,42.352305,-71.077398
COMMONWEALTH AVE OPP#27,6,Boston,Massachusetts,02116,Electric,1387.6923076923076,42.352305,-71.077398
COMMONWEALTH AVE OPP#27,7,Boston,Massachusetts,02116,Electric,1270.1875,42.352305,-71.077398
COMMONWEALTH AVE OPP#27,8,Boston,Massachusetts,02116,Electric,1291.0714285714287,42.352305,-71.077398
COMMONWEALTH AVE OPP#27,9,Boston,Massachusetts,02116,Electric,1534.0,42.352305,-71.077398
COMMONWEALTH AVE OPP#27,10,Boston,Massachusetts,02116,Electric,1731.6153846153845,42.352305,-71.077398
COMMONWEALTH AVE OPP#27,11,Boston,Massachusetts,02116,Electric,1607.2857142857142,42.352305,-71.077398
COMMONWEALTH AVE OPP#27,12,Boston,Massachusetts,02116,Electric,1835.142857142857,42.352305,-71.077398
COMMONWEALTH AVE OPP#31,1,Boston,Massachusetts,02116,Electric,1103.7142857142858,42.352305,-71.077398
COMMONWEALTH AVE OPP#31,2,Boston,Massachusetts,02116,Electric,901.1875,42.352305,-71.077398
COMMONWEALTH AVE OPP#31,3,Boston,Massachusetts,02116,Electric,904.5714285714286,42.352305,-71.077398
COMMONWEALTH AVE OPP#31,4,Boston,Massachusetts,02116,Electric,882.4285714285714,42.352305,-71.077398
COMMONWEALTH AVE OPP#31,5,Boston,Massachusetts,02116,Electric,738.4166666666666,42.352305,-71.077398
COMMONWEALTH AVE OPP#31,6,Boston,Massachusetts,02116,Electric,765.3076923076923,42.352305,-71.077398
COMMONWEALTH AVE OPP#31,7,Boston,Massachusetts,02116,Electric,765.6875,42.352305,-71.077398
COMMONWEALTH AVE OPP#31,8,Boston,Massachusetts,02116,Electric,705.2857142857143,42.352305,-71.077398
COMMONWEALTH AVE OPP#31,9,Boston,Massachusetts,02116,Electric,832.4285714285714,42.352305,-71.077398
COMMONWEALTH AVE OPP#31,10,Boston,Massachusetts,02116,Electric,946.6153846153846,42.352305,-71.077398
COMMONWEALTH AVE OPP#31,11,Boston,Massachusetts,02116,Electric,937.5714285714286,42.352305,-71.077398
COMMONWEALTH AVE OPP#31,12,Boston,Massachusetts,02116,Electric,1111.0714285714287,42.352305,-71.077398
CONGRESS ST SLEEPER ST,1,S BOSTON,Massachusetts,02210,Electric,98.125,42.3514854,-71.0500654
CONGRESS ST SLEEPER ST,2,S BOSTON,Massachusetts,02210,Electric,105.9,42.3514854,-71.0500654
CONGRESS ST SLEEPER ST,3,S BOSTON,Massachusetts,02210,Electric,99.125,42.3514854,-71.0500654
CONGRESS ST SLEEPER ST,4,S BOSTON,Massachusetts,02210,Electric,106.125,42.3514854,-71.0500654
CONGRESS ST SLEEPER ST,5,S BOSTON,Massachusetts,02210,Electric,93.0,42.3514854,-71.0500654
CONGRESS ST SLEEPER ST,6,S BOSTON,Massachusetts,02210,Electric,92.375,42.3514854,-71.0500654
CONGRESS ST SLEEPER ST,7,S BOSTON,Massachusetts,02210,Electric,93.72727272727273,42.3514854,-71.0500654
CONGRESS ST SLEEPER ST,8,S BOSTON,Massachusetts,02210,Electric,90.44444444444444,42.3514854,-71.0500654
CONGRESS ST SLEEPER ST,9,S BOSTON,Massachusetts,02210,Electric,97.88888888888889,42.3514854,-71.0500654
CONGRESS ST SLEEPER ST,10,S BOSTON,Massachusetts,02210,Electric,97.25,42.3514854,-71.0500654
CONGRESS ST SLEEPER ST,11,S BOSTON,Massachusetts,02210,Electric,92.44444444444444,42.3514854,-71.0500654
CONGRESS ST SLEEPER ST,12,S BOSTON,Massachusetts,02210,Electric,87.125,42.3514854,-71.0500654
COmmonwealth Ave Amory,11,Boston,Massachusetts,02215,Electric,,42.3507136,-71.1135773
COmmonwealth Ave Amory,12,Boston,Massachusetts,02215,Electric,,42.3507136,-71.1135773
Caldwell St. and Perkins St.,1,Boston,Massachusetts,02129,Electric,751.3571428571429,42.329651,-71.086379
Caldwell St. and Perkins St.,2,Boston,Massachusetts,02129,Electric,733.0625,42.329651,-71.086379
Caldwell St. and Perkins St.,3,Boston,Massachusetts,02129,Electric,675.7142857142857,42.329651,-71.086379
Caldwell St. and Perkins St.,4,Boston,Massachusetts,02129,Electric,735.3571428571429,42.329651,-71.086379
Caldwell St. and Perkins St.,5,Boston,Massachusetts,02129,Electric,740.5384615384615,42.329651,-71.086379
Caldwell St. and Perkins St.,6,Boston,Massachusetts,02129,Electric,644.1333333333333,42.329651,-71.086379
Caldwell St. and Perkins St.,7,Boston,Massachusetts,02129,Electric,671.4375,42.329651,-71.086379
Caldwell St. and Perkins St.,8,Boston,Massachusetts,02129,Electric,521.2666666666667,42.329651,-71.086379
Caldwell St. and Perkins St.,9,Boston,Massachusetts,02129,Electric,562.3333333333334,42.329651,-71.086379
Caldwell St. and Perkins St.,10,Boston,Massachusetts,02129,Electric,603.1538461538462,42.329651,-71.086379
Caldwell St. and Perkins St.,11,Boston,Massachusetts,02129,Electric,689.5384615384615,42.329651,-71.086379
Caldwell St. and Perkins St.,12,Boston,Massachusetts,02129,Electric,715.0666666666667,42.329651,-71.086379
Callender St. and Don St.,1,Boston,Massachusetts,02124,Electric,262.0,42.287742,-71.086356
Callender St. and Don St.,2,Boston,Massachusetts,02124,Electric,218.1875,42.287742,-71.086356
Callender St. and Don St.,3,Boston,Massachusetts,02124,Electric,214.21428571428572,42.287742,-71.086356
Callender St. and Don St.,4,Boston,Massachusetts,02124,Electric,190.35714285714286,42.287742,-71.086356
Callender St. and Don St.,5,Boston,Massachusetts,02124,Electric,153.78571428571428,42.287742,-71.086356
Callender St. and Don St.,6,Boston,Massachusetts,02124,Electric,133.28571428571428,42.287742,-71.086356
Callender St. and Don St.,7,Boston,Massachusetts,02124,Electric,116.875,42.287742,-71.086356
Callender St. and Don St.,8,Boston,Massachusetts,02124,Electric,127.33333333333333,42.287742,-71.086356
Callender St. and Don St.,9,Boston,Massachusetts,02124,Electric,145.6,42.287742,-71.086356
Callender St. and Don St.,10,Boston,Massachusetts,02124,Electric,179.69230769230768,42.287742,-71.086356
Callender St. and Don St.,11,Boston,Massachusetts,02124,Electric,198.85714285714286,42.287742,-71.086356
Callender St. and Don St.,12,Boston,Massachusetts,02124,Electric,240.28571428571428,42.287742,-71.086356
Calumet St. Francis St. Huntington Ave. and Tremont St. (Brigham Cir.) (Monitor #198),1,Boston,Massachusetts,02115,Electric,363.2857142857143,42.348209,-71.078417
Calumet St. Francis St. Huntington Ave. and Tremont St. (Brigham Cir.) (Monitor #198),2,Boston,Massachusetts,02115,Electric,328.5625,42.348209,-71.078417
Calumet St. Francis St. Huntington Ave. and Tremont St. (Brigham Cir.) (Monitor #198),3,Boston,Massachusetts,02115,Electric,319.85714285714283,42.348209,-71.078417
Calumet St. Francis St. Huntington Ave. and Tremont St. (Brigham Cir.) (Monitor #198),4,Boston,Massachusetts,02115,Electric,352.92857142857144,42.348209,-71.078417
Calumet St. Francis St. Huntington Ave. and Tremont St. (Brigham Cir.) (Monitor #198),5,Boston,Massachusetts,02115,Electric,356.0,42.348209,-71.078417
Calumet St. Francis St. Huntington Ave. and Tremont St. (Brigham Cir.) (Monitor #198),6,Boston,Massachusetts,02115,Electric,373.61538461538464,42.348209,-71.078417
Calumet St. Francis St. Huntington Ave. and Tremont St. (Brigham Cir.) (Monitor #198),7,Boston,Massachusetts,02115,Electric,364.625,42.348209,-71.078417
Calumet St. Francis St. Huntington Ave. and Tremont St. (Brigham Cir.) (Monitor #198),8,Boston,Massachusetts,02115,Electric,339.7857142857143,42.348209,-71.078417
Calumet St. Francis St. Huntington Ave. and Tremont St. (Brigham Cir.) (Monitor #198),9,Boston,Massachusetts,02115,Electric,340.57142857142856,42.348209,-71.078417
Calumet St. Francis St. Huntington Ave. and Tremont St. (Brigham Cir.) (Monitor #198),10,Boston,Massachusetts,02115,Electric,348.9230769230769,42.348209,-71.078417
Calumet St. Francis St. Huntington Ave. and Tremont St. (Brigham Cir.) (Monitor #198),11,Boston,Massachusetts,02115,Electric,325.0,42.348209,-71.078417
Calumet St. Francis St. Huntington Ave. and Tremont St. (Brigham Cir.) (Monitor #198),12,Boston,Massachusetts,02115,Electric,337.64285714285717,42.348209,-71.078417
Calumet St.opp.Darling St. and Pequot St,1,Boston,Massachusetts,02118,Electric,2563.6428571428573,42.331078,-71.102749
Calumet St.opp.Darling St. and Pequot St,2,Boston,Massachusetts,02118,Electric,2094.0,42.331078,-71.102749
Calumet St.opp.Darling St. and Pequot St,3,Boston,Massachusetts,02118,Electric,1975.0714285714287,42.331078,-71.102749
Calumet St.opp.Darling St. and Pequot St,4,Boston,Massachusetts,02118,Electric,1734.4285714285713,42.331078,-71.102749
Calumet St.opp.Darling St. and Pequot St,5,Boston,Massachusetts,02118,Electric,1584.5384615384614,42.331078,-71.102749
Calumet St.opp.Darling St. and Pequot St,6,Boston,Massachusetts,02118,Electric,1510.7692307692307,42.331078,-71.102749
Calumet St.opp.Darling St. and Pequot St,7,Boston,Massachusetts,02118,Electric,1296.0625,42.331078,-71.102749
Calumet St.opp.Darling St. and Pequot St,8,Boston,Massachusetts,02118,Electric,1458.0714285714287,42.331078,-71.102749
Calumet St.opp.Darling St. and Pequot St,9,Boston,Massachusetts,02118,Electric,1829.357142857143,42.331078,-71.102749
Calumet St.opp.Darling St. and Pequot St,10,Boston,Massachusetts,02118,Electric,2036.6923076923076,42.331078,-71.102749
Calumet St.opp.Darling St. and Pequot St,11,Boston,Massachusetts,02118,Electric,2015.4285714285713,42.331078,-71.102749
Calumet St.opp.Darling St. and Pequot St,12,Boston,Massachusetts,02118,Electric,2351.214285714286,42.331078,-71.102749
Cambria St. and St. Cecilia St.,1,Boston,Massachusetts,02115,Electric,3606.285714285714,42.347322,-71.086638
Cambria St. and St. Cecilia St.,2,Boston,Massachusetts,02115,Electric,3046.5,42.347322,-71.086638
Cambria St. and St. Cecilia St.,3,Boston,Massachusetts,02115,Electric,2849.214285714286,42.347322,-71.086638
Cambria St. and St. Cecilia St.,4,Boston,Massachusetts,02115,Electric,2797.714285714286,42.347322,-71.086638
Cambria St. and St. Cecilia St.,5,Boston,Massachusetts,02115,Electric,2545.3571428571427,42.347322,-71.086638
Cambria St. and St. Cecilia St.,6,Boston,Massachusetts,02115,Electric,2374.5714285714284,42.347322,-71.086638
Cambria St. and St. Cecilia St.,7,Boston,Massachusetts,02115,Electric,2047.0,42.347322,-71.086638
Cambria St. and St. Cecilia St.,8,Boston,Massachusetts,02115,Electric,2207.8,42.347322,-71.086638
Cambria St. and St. Cecilia St.,9,Boston,Massachusetts,02115,Electric,2383.0,42.347322,-71.086638
Cambria St. and St. Cecilia St.,10,Boston,Massachusetts,02115,Electric,2854.6153846153848,42.347322,-71.086638
Cambria St. and St. Cecilia St.,11,Boston,Massachusetts,02115,Electric,2889.5,42.347322,-71.086638
Cambria St. and St. Cecilia St.,12,Boston,Massachusetts,02115,Electric,3417.0714285714284,42.347322,-71.086638
Cambridge Srusel,1,Boston,Massachusetts,02114,Electric,214.6153846153846,42.359477,-71.059815
Cambridge Srusel,2,Boston,Massachusetts,02114,Electric,230.88888888888889,42.359477,-71.059815
Cambridge Srusel,3,Boston,Massachusetts,02114,Electric,224.7826086956522,42.359477,-71.059815
Cambridge Srusel,4,Boston,Massachusetts,02114,Electric,202.2,42.359477,-71.059815
Cambridge Srusel,5,Boston,Massachusetts,02114,Electric,217.73333333333332,42.359477,-71.059815
Cambridge Srusel,6,Boston,Massachusetts,02114,Electric,226.8125,42.359477,-71.059815
Cambridge Srusel,7,Boston,Massachusetts,02114,Electric,204.23076923076923,42.359477,-71.059815
Cambridge Srusel,8,Boston,Massachusetts,02114,Electric,221.15384615384616,42.359477,-71.059815
Cambridge Srusel,9,Boston,Massachusetts,02114,Electric,220.22222222222223,42.359477,-71.059815
Cambridge Srusel,10,Boston,Massachusetts,02114,Electric,217.5,42.359477,-71.059815
Cambridge Srusel,11,Boston,Massachusetts,02114,Electric,232.66666666666666,42.359477,-71.059815
Cambridge Srusel,12,Boston,Massachusetts,02114,Electric,218.68421052631578,42.359477,-71.059815
